,date,temperature_2m,wind_speed_10m,wind_direction_10m,latitude,longitude
218,2024-04-19 20:00:00+07:00,,,,-6.219151,106.801624
219,2024-04-19 21:00:00+07:00,,,,-6.219151,106.801624
220,2024-04-20 20:00:00+07:00,,,,-6.219151,106.801624
221,2024-04-20 21:00:00+07:00,,,,-6.219151,106.801624
222,2024-04-21 20:00:00+07:00,,,,-6.219151,106.801624
223,2024-04-21 21:00:00+07:00,,,,-6.219151,106.801624
224,2024-04-22 20:00:00+07:00,,,,-6.219151,106.801624
225,2024-04-22 21:00:00+07:00,,,,-6.219151,106.801624
226,2024-04-23 20:00:00+07:00,,,,-6.219151,106.801624
227,2024-04-23 21:00:00+07:00,,,,-6.219151,106.801624
228,2024-04-24 20:00:00+07:00,,,,-6.219151,106.801624
229,2024-04-24 21:00:00+07:00,,,,-6.219151,106.801624
230,2024-04-25 20:00:00+07:00,,,,-6.219151,106.801624
231,2024-04-25 21:00:00+07:00,,,,-6.219151,106.801624
232,2024-04-26 20:00:00+07:00,,,,-6.219151,106.801624
233,2024-04-26 21:00:00+07:00,,,,-6.219151,106.801624
234,2024-04-27 20:00:00+07:00,,,,-6.219151,106.801624
235,2024-04-27 21:00:00+07:00,,,,-6.219151,106.801624
236,2024-04-28 20:00:00+07:00,,,,-6.219151,106.801624
237,2024-04-28 21:00:00+07:00,,,,-6.219151,106.801624
238,2024-04-29 20:00:00+07:00,,,,-6.219151,106.801624
239,2024-04-29 21:00:00+07:00,,,,-6.219151,106.801624
240,2024-04-30 20:00:00+07:00,,,,-6.219151,106.801624
241,2024-04-30 21:00:00+07:00,,,,-6.219151,106.801624
242,2024-05-01 20:00:00+07:00,,,,-6.219151,106.801624
243,2024-05-01 21:00:00+07:00,,,,-6.219151,106.801624
244,2024-05-02 20:00:00+07:00,,,,-6.219151,106.801624
245,2024-05-02 21:00:00+07:00,,,,-6.219151,106.801624
246,2024-05-03 20:00:00+07:00,,,,-6.219151,106.801624
247,2024-05-03 21:00:00+07:00,,,,-6.219151,106.801624
248,2024-05-04 20:00:00+07:00,,,,-6.219151,106.801624
249,2024-05-04 21:00:00+07:00,,,,-6.219151,106.801624
250,2024-05-05 20:00:00+07:00,,,,-6.219151,106.801624
251,2024-05-05 21:00:00+07:00,,,,-6.219151,106.801624
252,2024-05-06 20:00:00+07:00,,,,-6.219151,106.801624
253,2024-05-06 21:00:00+07:00,,,,-6.219151,106.801624
254,2024-05-07 20:00:00+07:00,,,,-6.219151,106.801624
255,2024-05-07 21:00:00+07:00,,,,-6.219151,106.801624
256,2024-05-08 20:00:00+07:00,,,,-6.219151,106.801624
257,2024-05-08 21:00:00+07:00,,,,-6.219151,106.801624
258,2024-05-09 20:00:00+07:00,,,,-6.219151,106.801624
259,2024-05-09 21:00:00+07:00,,,,-6.219151,106.801624
260,2024-05-10 20:00:00+07:00,,,,-6.219151,106.801624
261,2024-05-10 21:00:00+07:00,,,,-6.219151,106.801624
262,2024-05-11 20:00:00+07:00,,,,-6.219151,106.801624
263,2024-05-11 21:00:00+07:00,,,,-6.219151,106.801624
264,2024-05-12 20:00:00+07:00,,,,-6.219151,106.801624
265,2024-05-12 21:00:00+07:00,,,,-6.219151,106.801624
266,2024-05-13 20:00:00+07:00,,,,-6.219151,106.801624
